Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
DOGE,2019-12-01,0.0022575897,0.0023270032,0.0023348653,0.0022259769
DOGE,2019-12-02,0.0022174829,0.0022572413,0.0022990242,0.0021277379
DOGE,2019-12-03,0.0021535857,0.0022177144,0.0022775603,0.0021314071
DOGE,2019-12-04,0.0021838484,0.0021536169,0.0022702685,0.0021086179
DOGE,2019-12-05,0.0021529538,0.0021838863,0.002219911,0.0021152464
DOGE,2019-12-06,0.0021805073,0.002207462,0.002238236,0.0020680469
DOGE,2019-12-07,0.0021872956,0.0021804913,0.0022547591,0.0021364112
DOGE,2019-12-08,0.0021913803,0.0021872956,0.0022447996,0.0021547649
DOGE,2019-12-09,0.0021837704,0.0022033648,0.0022581827,0.0021288887
DOGE,2019-12-10,0.0021578812,0.002183873,0.0021979678,0.002094795
DOGE,2019-12-11,0.002117234,0.0021579599,0.0021717047,0.002093612
DOGE,2019-12-12,0.0021250311,0.0021166699,0.0021552227,0.0020833063
DOGE,2019-12-13,0.0021417236,0.0021250453,0.002190059,0.0021054696
DOGE,2019-12-14,0.0021229694,0.0021418007,0.0022195178,0.0020604928
DOGE,2019-12-15,0.0021354285,0.0021229722,0.0021880966,0.0020667161
DOGE,2019-12-16,0.0020769622,0.0021353406,0.0021857692,0.0020574712
DOGE,2019-12-17,0.0019712695,0.0020769817,0.0021147035,0.0019271949
DOGE,2019-12-18,0.0020791479,0.0019712728,0.0020852003,0.0018889573
DOGE,2019-12-19,0.0020262991,0.0020613867,0.0021259982,0.0019870154
DOGE,2019-12-20,0.0020531684,0.0020262991,0.0020599356,0.0019901883
DOGE,2019-12-21,0.0020585814,0.0020532212,0.0020892736,0.0020088151
DOGE,2019-12-22,0.0019988809,0.002058656,0.0021045253,0.0019802383
DOGE,2019-12-23,0.0020237167,0.0019988716,0.0020862779,0.0019669796
DOGE,2019-12-24,0.002026126,0.0020238794,0.0020372836,0.0019414057
DOGE,2019-12-25,0.0020286363,0.0020260372,0.0020872616,0.0019755978
DOGE,2019-12-26,0.0020213022,0.0020292682,0.0020809703,0.0019678827
DOGE,2019-12-27,0.001993184,0.0020544244,0.0020590886,0.0019650935
DOGE,2019-12-28,0.0019986175,0.0019932375,0.0020963862,0.0019837202
DOGE,2019-12-29,0.002034085,0.001998614,0.0020822693,0.0019939361
DOGE,2019-12-30,0.0020246566,0.0020246621,0.0020554773,0.0019824022
DOGE,2019-12-31,0.0020289557,0.0020247198,0.0020339962,0.0019652751
DOGE,2020-01-01,0.0020510008,0.0020290537,0.0020755236,0.0019670493
DOGE,2020-01-02,0.001982176,0.0020508497,0.0020551945,0.0019486949
DOGE,2020-01-03,0.002035353,0.001982176,0.0020506931,0.0019538083
DOGE,2020-01-04,0.002059966,0.0020353485,0.002102834,0.0019976104
DOGE,2020-01-05,0.0020865566,0.002059914,0.0021204299,0.0020161779
DOGE,2020-01-06,0.0021136303,0.0020865807,0.0021707608,0.0020509088
DOGE,2020-01-07,0.0021299259,0.0021138246,0.0021965541,0.0021007271
DOGE,2020-01-08,0.0021357626,0.0021300119,0.0022514214,0.0020462355
DOGE,2020-01-09,0.002114771,0.0021359706,0.0022016506,0.0020267511
DOGE,2020-01-10,0.0021880444,0.002115028,0.0022439671,0.0020923725
DOGE,2020-01-11,0.0021762857,0.0021880443,0.0022590005,0.0021232959
DOGE,2020-01-12,0.002208545,0.0021760908,0.0022561235,0.0021292989
DOGE,2020-01-13,0.0021441944,0.002208616,0.0022515905,0.002128738
DOGE,2020-01-14,0.0022951027,0.0021445742,0.0023888514,0.0021106696
DOGE,2020-01-15,0.00238331,0.0022956855,0.0025057446,0.002294284
DOGE,2020-01-16,0.0023373261,0.0023823312,0.0023863938,0.0022561822
DOGE,2020-01-17,0.0024925312,0.0023368392,0.0025375526,0.0023000171
DOGE,2020-01-18,0.0025101793,0.0024928031,0.0025607446,0.0024119047
DOGE,2020-01-19,0.0023828666,0.0025192117,0.0026267446,0.0023369717
DOGE,2020-01-20,0.002402522,0.0023834782,0.0024170373,0.0023398148
DOGE,2020-01-21,0.002353708,0.0024046639,0.0024078695,0.0023204635
DOGE,2020-01-22,0.0023358214,0.002353567,0.0024030487,0.0023114091
DOGE,2020-01-23,0.0022447579,0.0023359944,0.002393037,0.0021930024
DOGE,2020-01-24,0.0022727984,0.0022446923,0.0022844941,0.0021772301
DOGE,2020-01-25,0.0022455103,0.0022728286,0.0022735027,0.002188915
DOGE,2020-01-26,0.0022746332,0.002245677,0.0023022193,0.0021968703
DOGE,2020-01-27,0.0023485661,0.002272013,0.0024262116,0.0022490204
DOGE,2020-01-28,0.0024011508,0.0023486122,0.0024273765,0.0023476119
DOGE,2020-01-29,0.0023973427,0.0024011629,0.0024904577,0.0023418247
DOGE,2020-01-30,0.0024345469,0.0023973838,0.0024455754,0.0023321036
DOGE,2020-01-31,0.0023989804,0.0024353277,0.0024544034,0.0023441605
DOGE,2020-02-01,0.0024164828,0.0023989336,0.0024294455,0.0023560075
DOGE,2020-02-02,0.0025098807,0.0023871073,0.0025329528,0.0023541005
DOGE,2020-02-03,0.0024156387,0.0024507519,0.0025557091,0.0024093033
DOGE,2020-02-04,0.0024932553,0.0024129843,0.0025353628,0.00238679
DOGE,2020-02-05,0.0025332628,0.0024932958,0.002684847,0.0024766169
DOGE,2020-02-06,0.0026310712,0.0025358552,0.0027137379,0.0025171316
DOGE,2020-02-07,0.0027964684,0.0026310609,0.002814583,0.0026273437
DOGE,2020-02-08,0.0031654311,0.0027964542,0.0033039279,0.0027179973
DOGE,2020-02-09,0.0032260093,0.0031654311,0.0036503626,0.0030487787
