Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
ADA,2019-05-23,0.0804076811,0.0791928045,0.0809477934,0.0742271601
ADA,2019-05-24,0.0813495319,0.0808672168,0.0836457291,0.0785317144
ADA,2019-05-25,0.0808391277,0.0810454512,0.0828100124,0.0799028772
ADA,2019-05-26,0.0860324337,0.0808429685,0.0877612149,0.0787119728
ADA,2019-05-27,0.0905947202,0.0860246105,0.0940241415,0.0853426086
ADA,2019-05-28,0.0928282326,0.0908878073,0.0930232082,0.0874963173
ADA,2019-05-29,0.0921562806,0.0927519458,0.0940404623,0.0859883827
ADA,2019-05-30,0.0841254943,0.091293254,0.0973484685,0.0798657354
ADA,2019-05-31,0.0881845028,0.0841152665,0.0883650134,0.0804079358
ADA,2019-06-01,0.0925973272,0.0881964267,0.0927906347,0.0835198038
ADA,2019-06-02,0.0948837001,0.0925872676,0.0977923205,0.0463317627
ADA,2019-06-03,0.0925965522,0.0949157749,0.0982949596,0.0502762191
ADA,2019-06-04,0.0812002959,0.0874228672,0.0879069186,0.0789687102
ADA,2019-06-05,0.0824702595,0.0811463642,0.0844371525,0.0448373395
ADA,2019-06-06,0.0823855827,0.0827177212,0.0840413594,0.0422144646
ADA,2019-06-07,0.0856371844,0.0823773207,0.0873798881,0.0150550783
ADA,2019-06-08,0.0838898936,0.0856371844,0.0863441203,0.0197662119
ADA,2019-06-09,0.0781661948,0.0838854893,0.0841401578,0.0142158343
ADA,2019-06-10,0.0844019224,0.0781602605,0.0849630959,0.0777498058
ADA,2019-06-11,0.0874355039,0.0854142114,0.0893750053,0.0434334894
ADA,2019-06-12,0.0941810789,0.0874374733,0.0957351156,0.0441973169
ADA,2019-06-13,0.0893856655,0.0963490301,0.096941913,0.0482846284
ADA,2019-06-14,0.0894559808,0.0894316494,0.0911032408,0.0406058175
ADA,2019-06-15,0.0917240453,0.090503417,0.09298519,0.0185785571
ADA,2019-06-16,0.0923975739,0.0917247946,0.0945331545,0.0495301213
ADA,2019-06-17,0.0932176465,0.0923562288,0.0936792086,0.0913716029
ADA,2019-06-18,0.0888375452,0.0935716169,0.0938050206,0.0867048626
ADA,2019-06-19,0.089576337,0.0886384192,0.0915667575,0.0243076269
ADA,2019-06-20,0.0873761351,0.0895879067,0.0903857517,0.0380324585
ADA,2019-06-21,0.0888958576,0.0873562637,0.0910503379,0.0838074653
ADA,2019-06-22,0.0932155739,0.0894014329,0.0977622108,0.0883950699
ADA,2019-06-23,0.0961073059,0.0932162016,0.102774504,0.0930230152
ADA,2019-06-24,0.0963889665,0.0961238219,0.0990424756,0.05193198
ADA,2019-06-25,0.0956302612,0.0963565459,0.0981311596,0.0931080309
ADA,2019-06-26,0.0954485336,0.0956778747,0.1063804486,0.0944279576
ADA,2019-06-27,0.0852227287,0.0953944542,0.0980730119,0.0823424852
ADA,2019-06-28,0.0880515006,0.0852042804,0.0884121657,0.0832438088
ADA,2019-06-29,0.0897920857,0.0882966099,0.0902211038,0.083279998
ADA,2019-06-30,0.0823807498,0.0897962773,0.0905347712,0.0818774098
ADA,2019-07-01,0.0826903793,0.0823757746,0.0855194994,0.0795112933
ADA,2019-07-02,0.0807601403,0.0826970146,0.084030014,0.0762674117
ADA,2019-07-03,0.0821084966,0.0805931019,0.0832820873,0.0792605761
ADA,2019-07-04,0.0795622225,0.082108416,0.0828660504,0.0784247974
ADA,2019-07-05,0.0764376096,0.0771963628,0.0780710174,0.0756560587
ADA,2019-07-06,0.0772211134,0.076436107,0.0810408046,0.0758572218
ADA,2019-07-07,0.0793726803,0.0772116258,0.0805212064,0.0766168274
ADA,2019-07-08,0.0805675626,0.0793844933,0.0825953501,0.0789932976
ADA,2019-07-09,0.0780335317,0.0805530232,0.0809568373,0.0770583367
ADA,2019-07-10,0.0713536223,0.0780479823,0.0784536546,0.0695136891
ADA,2019-07-11,0.0650058446,0.0713607947,0.0718110033,0.0624194632
ADA,2019-07-12,0.0694180353,0.0650149834,0.0708598767,0.0633251542
ADA,2019-07-13,0.0661196106,0.0696175325,0.0710817019,0.0643280229
ADA,2019-07-14,0.0610254157,0.0667428152,0.0671589109,0.0600419349
ADA,2019-07-15,0.0595025319,0.0610025161,0.0610070644,0.0547042205
ADA,2019-07-16,0.0520985969,0.0594997588,0.0607369572,0.0498983796
ADA,2019-07-17,0.0554694851,0.0521139214,0.0578955394,0.0499613594
ADA,2019-07-18,0.0587586739,0.0551823717,0.059695331,0.0531994785
ADA,2019-07-19,0.0598638804,0.058750887,0.0599855678,0.0560143676
ADA,2019-07-20,0.0644972357,0.0597054993,0.0652638737,0.0593526691
ADA,2019-07-21,0.0609892747,0.0643985539,0.0647594741,0.0593759034
ADA,2019-07-22,0.0589291777,0.0609877895,0.0621788254,0.0579736894
ADA,2019-07-23,0.0566794686,0.0589299176,0.0596023536,0.0552456555
ADA,2019-07-24,0.0578393204,0.0557161597,0.0589687168,0.0538176018
ADA,2019-07-25,0.0587294542,0.0578396544,0.060680826,0.0578375008
ADA,2019-07-26,0.0620301186,0.0587228627,0.0629001687,0.0568084726
ADA,2019-07-27,0.0595360134,0.0620236486,0.0637208299,0.0569992577
ADA,2019-07-28,0.0580837322,0.0598283518,0.0600418201,0.0564937493
ADA,2019-07-29,0.0605578349,0.059370232,0.0623791706,0.0579307309
ADA,2019-07-30,0.0597542893,0.0605592703,0.0614478756,0.0587274796
ADA,2019-07-31,0.0597534929,0.0597555618,0.0610946313,0.0591667618
ADA,2019-08-01,0.0589046381,0.0597511222,0.0603850512,0.0578972134
ADA,2019-08-02,0.0575785402,0.0589083839,0.0589357058,0.0561218864
ADA,2019-08-03,0.0576122086,0.0575794961,0.0583165738,0.0568991082
ADA,2019-08-04,0.0562809633,0.0576114581,0.0583952817,0.0560289428
ADA,2019-08-05,0.0568962821,0.0562928961,0.0584273974,0.056087948
ADA,2019-08-06,0.0531570466,0.0568987342,0.0568997994,0.0529487074
ADA,2019-08-07,0.0516733788,0.0531651683,0.05420072,0.0512331907
ADA,2019-08-08,0.0518084017,0.0516719412,0.0531869854,0.0503557502
ADA,2019-08-09,0.0474117656,0.0518118709,0.0525325525,0.0472823924
ADA,2019-08-10,0.0523524016,0.0474116165,0.0532825069,0.047369118
ADA,2019-08-11,0.0546915076,0.0517725032,0.0559099536,0.0515624889
ADA,2019-08-12,0.0531166983,0.0546907323,0.0552572445,0.0524709316
ADA,2019-08-13,0.0515714467,0.0531153916,0.0531247107,0.049729312
ADA,2019-08-14,0.0480186306,0.0524867874,0.0535499317,0.0465295989
ADA,2019-08-15,0.0476258604,0.0480218552,0.0481310896,0.0455425298
ADA,2019-08-16,0.0465994285,0.0473942914,0.0475631813,0.0444296164
ADA,2019-08-17,0.0475916819,0.0466031984,0.0480819572,0.0461628072
ADA,2019-08-18,0.0507473322,0.0473901577,0.0512540294,0.0469508512
ADA,2019-08-19,0.0502918908,0.0507479326,0.0508295741,0.0494533331
ADA,2019-08-20,0.0493027292,0.0502975773,0.0506269243,0.0486154493
ADA,2019-08-21,0.0468857379,0.0493097927,0.0494409758,0.0458583236
ADA,2019-08-22,0.0502942353,0.046890045,0.0512872383,0.0466242875
ADA,2019-08-23,0.0496181014,0.0492641339,0.0503647573,0.0488721133
ADA,2019-08-24,0.0503244737,0.0497596494,0.051547064,0.0481613965
ADA,2019-08-25,0.0493511689,0.0503208459,0.0527333472,0.04840125
ADA,2019-08-26,0.0497447131,0.0494656469,0.0509335565,0.0486725017
ADA,2019-08-27,0.0497423227,0.0497326957,0.0498361435,0.0480602958
ADA,2019-08-28,0.0460519023,0.0498493184,0.0503977504,0.0450003032
ADA,2019-08-29,0.0443744748,0.0460515626,0.0462230896,0.0431431839
ADA,2019-08-30,0.0450479891,0.0443680651,0.0460419277,0.044010025
ADA,2019-08-31,0.0451689729,0.0448163559,0.0455359922,0.0437122222
ADA,2019-09-01,0.0447808412,0.0451681008,0.0453218546,0.043567017
ADA,2019-09-02,0.0453855433,0.0447835005,0.0463298171,0.0433583699
ADA,2019-09-03,0.0465280301,0.0453828665,0.0475192403,0.0446517782
ADA,2019-09-04,0.0451927667,0.0465288466,0.0469903642,0.0450094779
ADA,2019-09-05,0.0446192793,0.0451997768,0.0455424515,0.0438632131
ADA,2019-09-06,0.0441688566,0.044620856,0.0447902495,0.0434206802
ADA,2019-09-07,0.0458944633,0.0441632033,0.0466534581,0.043683273
ADA,2019-09-08,0.0466667865,0.0460864,0.0476095765,0.0460229338
ADA,2019-09-09,0.0468263877,0.0466630183,0.0472327622,0.0453284703
ADA,2019-09-10,0.046209422,0.0468264823,0.048173502,0.0456101689
ADA,2019-09-11,0.0450703484,0.0464110221,0.047073382,0.0444265164
ADA,2019-09-12,0.0454113692,0.0450718195,0.0463473126,0.0442699914
ADA,2019-09-13,0.0455393908,0.0454114296,0.0457373279,0.0448937834
ADA,2019-09-14,0.0464484886,0.0455429615,0.0472513724,0.044691077
ADA,2019-09-15,0.0464621282,0.0465310782,0.0472505135,0.046189213
ADA,2019-09-16,0.0471669109,0.0464620861,0.0476452923,0.0457042777
ADA,2019-09-17,0.0492492278,0.0471720816,0.050793361,0.047016009
ADA,2019-09-18,0.0536940126,0.0492526321,0.0556375495,0.0488222252
ADA,2019-09-19,0.0525958012,0.0531322759,0.0546446209,0.0494043883
ADA,2019-09-20,0.0517995091,0.0525971937,0.0526694802,0.0501001022
ADA,2019-09-21,0.0515475389,0.0517995123,0.053403964,0.0511107532
ADA,2019-09-22,0.0488768282,0.051546821,0.0519348345,0.0476336785
ADA,2019-09-23,0.0466966102,0.0488768621,0.0494169754,0.0462307207
ADA,2019-09-24,0.0388391053,0.046674334,0.0469032176,0.0357352478
ADA,2019-09-25,0.0389609813,0.0373961408,0.040392741,0.0359734709
ADA,2019-09-26,0.038116228,0.0389640011,0.0401619781,0.0349598905
ADA,2019-09-27,0.0393413543,0.038123291,0.0398697481,0.0369131358
ADA,2019-09-28,0.0382676569,0.039189376,0.0396421734,0.0380029162
ADA,2019-09-29,0.0375602279,0.0382698893,0.0388361567,0.0360370029
ADA,2019-09-30,0.0383942884,0.0372025891,0.0393656878,0.0359106978
ADA,2019-10-01,0.0385633806,0.038965688,0.0400001189,0.0382076524
ADA,2019-10-02,0.0392447937,0.0385676888,0.0394970423,0.0376985556
ADA,2019-10-03,0.0382185825,0.0392448365,0.0396956616,0.0375288628
ADA,2019-10-04,0.0397601659,0.0382520928,0.0403024383,0.0373946005
ADA,2019-10-05,0.039656995,0.0397600961,0.0398267269,0.0387072519
ADA,2019-10-06,0.0385259036,0.0397064737,0.0400872985,0.0380091712
ADA,2019-10-07,0.0414388764,0.0385301805,0.0419101559,0.0381374566
ADA,2019-10-08,0.0414357383,0.0414390281,0.0422400859,0.0403480531
ADA,2019-10-09,0.0426768653,0.0412542292,0.0434967843,0.0407287404
ADA,2019-10-10,0.0417110358,0.0426769145,0.0427853826,0.0406383098
ADA,2019-10-11,0.0404132895,0.0417123634,0.0424769538,0.0401573519
ADA,2019-10-12,0.0405571195,0.0404132375,0.0409494835,0.0399448262
ADA,2019-10-13,0.0410303376,0.0404099095,0.0417499144,0.0403079995
ADA,2019-10-14,0.0414311426,0.0410302996,0.042026741,0.0407851892
ADA,2019-10-15,0.039589386,0.041775,0.0419543457,0.0390078675
ADA,2019-10-16,0.038538339,0.0395850802,0.0398544746,0.0375294235
ADA,2019-10-17,0.0391264116,0.0385387892,0.0394757289,0.0378566798
ADA,2019-10-18,0.0380112038,0.0391263815,0.039512514,0.0373066945
ADA,2019-10-19,0.0390765379,0.0379820239,0.0395904419,0.0376377766
ADA,2019-10-20,0.0394943516,0.0390780603,0.03956613,0.0381560085
ADA,2019-10-21,0.0391728667,0.0395081701,0.0395288654,0.0384710452
ADA,2019-10-22,0.0387843804,0.0391726969,0.040050194,0.0387152599
ADA,2019-10-23,0.0360067853,0.0385699275,0.0388277379,0.035169208
ADA,2019-10-24,0.0376923043,0.0360066365,0.037985775,0.0359163577
ADA,2019-10-25,0.0411436343,0.0373474067,0.0420727591,0.0372426994
ADA,2019-10-26,0.0402336023,0.0411464109,0.0434399476,0.0392266526
ADA,2019-10-27,0.0424642579,0.0405957407,0.0434659296,0.0395704734
ADA,2019-10-28,0.0431876351,0.042463141,0.0450566124,0.0418392232
ADA,2019-10-29,0.0433803871,0.0422464115,0.0439933216,0.0420639545
ADA,2019-10-30,0.0417988588,0.043382078,0.044554656,0.04111597
ADA,2019-10-31,0.0411160653,0.0418005677,0.0423222924,0.0401233934
ADA,2019-11-01,0.0421059922,0.0411183913,0.0425998778,0.0408861157
ADA,2019-11-02,0.0423334097,0.042172984,0.0426113045,0.0417592705
ADA,2019-11-03,0.0418192487,0.0423337887,0.0425899121,0.0412954829
ADA,2019-11-04,0.0426574422,0.0418176957,0.0435406462,0.0413975745
ADA,2019-11-05,0.0441767696,0.0432474489,0.0448775636,0.0430232377
ADA,2019-11-06,0.0447720997,0.0441747296,0.0460610645,0.0435902479
ADA,2019-11-07,0.0433288542,0.0447706619,0.0449264799,0.0424512767
ADA,2019-11-08,0.0423231479,0.0434008273,0.0437818086,0.0409847653
ADA,2019-11-09,0.0422891744,0.0423247404,0.042756872,0.0419282552
ADA,2019-11-10,0.0437146359,0.0422876053,0.0441672934,0.0422567245
ADA,2019-11-11,0.0433829926,0.0437111055,0.0440207537,0.0422612962
ADA,2019-11-12,0.0435373325,0.0433831291,0.0445043673,0.0428403652
ADA,2019-11-13,0.0432523819,0.0435354752,0.0437708101,0.0427970089
ADA,2019-11-14,0.0426626581,0.0431936559,0.0432686968,0.0419429891
ADA,2019-11-15,0.0441863137,0.0426743476,0.0443391272,0.0418067911
ADA,2019-11-16,0.0438684237,0.0441852685,0.044375355,0.043222501
ADA,2019-11-17,0.0453339242,0.0438684247,0.0458411293,0.0430760378
ADA,2019-11-18,0.0434140047,0.0449901267,0.04615442,0.0426925049
ADA,2019-11-19,0.0424538444,0.0434139382,0.0434370319,0.0409921376
ADA,2019-11-20,0.0407220096,0.042075442,0.0423262029,0.0402168053
ADA,2019-11-21,0.0384327593,0.0407208602,0.0410385327,0.0369379584
ADA,2019-11-22,0.0368964493,0.0383118186,0.0386117865,0.0342053807
ADA,2019-11-23,0.0375146399,0.0369074275,0.0384152884,0.03630636
ADA,2019-11-24,0.0357618135,0.0375197321,0.0387054241,0.0349378037
ADA,2019-11-25,0.0364206225,0.0350062865,0.0373454115,0.0331099841
ADA,2019-11-26,0.0364953431,0.036422638,0.0371637227,0.0353877979
ADA,2019-11-27,0.038968418,0.0364979954,0.039955321,0.035136615
ADA,2019-11-28,0.0386408228,0.0389666496,0.0398354888,0.0382945993
ADA,2019-11-29,0.0412950649,0.0386422477,0.0420041255,0.0384547135
ADA,2019-11-30,0.0403642921,0.041303024,0.0421419486,0.0398087882
ADA,2019-12-01,0.0393324932,0.0403648083,0.0405825927,0.0382011598
ADA,2019-12-02,0.0381893393,0.0393324932,0.0397413284,0.0373763397
ADA,2019-12-03,0.0378846188,0.0379937473,0.0388256074,0.0373573072
ADA,2019-12-04,0.0371653542,0.0378851746,0.0388579527,0.0362084163
ADA,2019-12-05,0.0377290641,0.0371691408,0.0381552712,0.036689508
ADA,2019-12-06,0.0381361417,0.0376061232,0.0383577568,0.0371296299
ADA,2019-12-07,0.0386314898,0.0381360007,0.039158847,0.0379318334
ADA,2019-12-08,0.038763474,0.0386316082,0.0389238179,0.0379872369
ADA,2019-12-09,0.0372546601,0.0387680459,0.0388500983,0.0369534592
ADA,2019-12-10,0.0364495563,0.037255399,0.0377001564,0.0359948256
ADA,2019-12-11,0.0365635672,0.0364505617,0.0370921388,0.0360589369
ADA,2019-12-12,0.0364191581,0.036602787,0.0369042479,0.035887918
ADA,2019-12-13,0.0371066517,0.0364533381,0.0373032519,0.0363364202
ADA,2019-12-14,0.0362672588,0.037106523,0.0373441849,0.0356908893
ADA,2019-12-15,0.036427093,0.0362656968,0.0366293521,0.0358031697
ADA,2019-12-16,0.0340413743,0.036425899,0.0365242446,0.0330778113
ADA,2019-12-17,0.0314009457,0.0340448165,0.0341815071,0.0311343128
ADA,2019-12-18,0.0345604923,0.0314021166,0.0346690727,0.030304689
ADA,2019-12-19,0.032891408,0.0344210092,0.034749821,0.0328331278
ADA,2019-12-20,0.0333228452,0.0328906057,0.0335060065,0.0325199353
ADA,2019-12-21,0.0337377603,0.0337368969,0.034062628,0.0331332275
ADA,2019-12-22,0.0334408419,0.0337376529,0.0340948837,0.0330206889
ADA,2019-12-23,0.0324402336,0.0334407396,0.0338912068,0.0322955217
ADA,2019-12-24,0.0341965424,0.0324415397,0.0342216939,0.0322722273
ADA,2019-12-25,0.0336532029,0.0341951932,0.0342546107,0.0328175588
ADA,2019-12-26,0.0340823477,0.0336525018,0.0349106294,0.0329744625
ADA,2019-12-27,0.0329450571,0.0340820547,0.0343231632,0.0314800208
ADA,2019-12-28,0.0336275817,0.0329460554,0.0341306621,0.0327825397
ADA,2019-12-29,0.0341686526,0.0336276438,0.0346288198,0.0332758573
ADA,2019-12-30,0.0334395683,0.0341021098,0.0343041562,0.0330687125
ADA,2019-12-31,0.0327231873,0.0334410772,0.0336942616,0.0327156762
ADA,2020-01-01,0.0333792089,0.0327231219,0.0336962873,0.0326081428
ADA,2020-01-02,0.0327466948,0.0333764565,0.0334234867,0.032175053
ADA,2020-01-03,0.0338897606,0.0327466948,0.0343980725,0.0322924495
ADA,2020-01-04,0.0343694633,0.0338881522,0.0344161594,0.0337064748
ADA,2020-01-05,0.0343452707,0.0343686033,0.0352518831,0.0341903013
ADA,2020-01-06,0.036853689,0.0345692349,0.0369568869,0.0343496172
ADA,2020-01-07,0.036839893,0.0368558405,0.0380634107,0.0364472444
ADA,2020-01-08,0.0364725191,0.0368637407,0.0387473983,0.035785502
ADA,2020-01-09,0.0359512722,0.0362930282,0.0363727386,0.0354774476
ADA,2020-01-10,0.036741047,0.0359530411,0.0370951685,0.0346686609
ADA,2020-01-11,0.0370906365,0.0369097959,0.0378062995,0.0363939314
ADA,2020-01-12,0.0375870651,0.0370844829,0.0376233128,0.0365070415
ADA,2020-01-13,0.0369897889,0.0375867898,0.0379252754,0.0366740797
ADA,2020-01-14,0.041113402,0.0368679661,0.0427430348,0.0355435582
ADA,2020-01-15,0.0431110241,0.0411183813,0.0431606727,0.0399527265
ADA,2020-01-16,0.0412089718,0.0427645777,0.0432750498,0.0401463915
ADA,2020-01-17,0.0454488507,0.0412089016,0.045829714,0.0410957762
ADA,2020-01-18,0.045140794,0.0454538599,0.0458552918,0.04310435
ADA,2020-01-19,0.0421080008,0.0451464471,0.0459560565,0.0412797897
ADA,2020-01-20,0.0438657721,0.0421089465,0.0443120355,0.0418772593
ADA,2020-01-21,0.0456992353,0.0438538421,0.0467239366,0.0434293154
ADA,2020-01-22,0.0454591872,0.045698602,0.0464773952,0.0450989154
ADA,2020-01-23,0.0431615965,0.0454591872,0.0458261413,0.0419872872
ADA,2020-01-24,0.0444601244,0.0430748599,0.0453258726,0.0412533004
ADA,2020-01-25,0.0436669605,0.0444600347,0.0451610549,0.0428480667
ADA,2020-01-26,0.0443693136,0.0436693989,0.0445459466,0.0427833881
ADA,2020-01-27,0.0478458278,0.0443693507,0.0489142108,0.0439514089
ADA,2020-01-28,0.0520336771,0.0478453573,0.0546100253,0.0473792909
ADA,2020-01-29,0.0545248197,0.0520341333,0.0575605701,0.0520276177
ADA,2020-01-30,0.0565895907,0.0532463379,0.0572047025,0.0521116188
ADA,2020-01-31,0.0541947855,0.0566088642,0.0566893699,0.0521034712
ADA,2020-02-01,0.0564910575,0.054194795,0.0571402497,0.0531052242
ADA,2020-02-02,0.0561401133,0.0560167755,0.0585802357,0.0548515578
ADA,2020-02-03,0.056987987,0.0561402431,0.0577919842,0.0552291788
ADA,2020-02-04,0.0560597749,0.05690624,0.0577999265,0.0538988613
ADA,2020-02-05,0.0591675131,0.0560426878,0.0601540234,0.0554586024
ADA,2020-02-06,0.0595122392,0.0592605047,0.060822679,0.0580026617
ADA,2020-02-07,0.0600764445,0.0595057967,0.0625898498,0.0593770308
ADA,2020-02-08,0.0605852716,0.0600762082,0.0613083916,0.0570084546
ADA,2020-02-09,0.0615765526,0.0600871459,0.0624587798,0.0599976347
ADA,2020-02-10,0.0599714367,0.0615766165,0.06212829,0.0584131172
ADA,2020-02-11,0.0629025198,0.0602786043,0.063473432,0.0588488055
ADA,2020-02-12,0.0689057275,0.0629215016,0.0705063967,0.0627118345
ADA,2020-02-13,0.0685784254,0.0689049001,0.0724244124,0.0654347858
ADA,2020-02-14,0.0710484134,0.0686845173,0.071345766,0.0671046541
ADA,2020-02-15,0.0646621564,0.0710541148,0.0714902412,0.0623849608
ADA,2020-02-16,0.0612562203,0.0646622171,0.0671465736,0.0567036811
ADA,2020-02-17,0.058903138,0.0615351891,0.0627489292,0.0558130778
ADA,2020-02-18,0.0631596912,0.0589033566,0.0638833838,0.0579226718
ADA,2020-02-19,0.0592895149,0.0631696875,0.063438529,0.0567134256
ADA,2020-02-20,0.05857488,0.0574060499,0.0590248465,0.0553350453
ADA,2020-02-21,0.0580963544,0.0585737213,0.0601375896,0.0575609874
ADA,2020-02-22,0.0585016659,0.0586487918,0.0591418624,0.0570650632
ADA,2020-02-23,0.0613803033,0.0585001017,0.0621570998,0.0580806607
ADA,2020-02-24,0.0588409122,0.0613806098,0.0619427724,0.0573512934
ADA,2020-02-25,0.0570580635,0.0588400616,0.0591738335,0.0558373929
ADA,2020-02-26,0.0494373055,0.0570577097,0.0570622311,0.0464647628
ADA,2020-02-27,0.0499746603,0.0494355816,0.0522020872,0.0462243288
ADA,2020-02-28,0.0494737982,0.0498366761,0.0513191653,0.046589319
ADA,2020-02-29,0.0479378492,0.0494723016,0.0500366887,0.0475733408
ADA,2020-03-01,0.0458883614,0.0479383715,0.048305087,0.0450148566
ADA,2020-03-02,0.0491467109,0.0458868119,0.0498159528,0.0454104398
ADA,2020-03-03,0.0489060442,0.0492738717,0.0494659727,0.0474624543
ADA,2020-03-04,0.0488115591,0.0489064805,0.0503703805,0.0480315988
ADA,2020-03-05,0.0511314277,0.0488129702,0.0523830494,0.0487350649
ADA,2020-03-06,0.051167725,0.0510588532,0.051797905,0.0500925387
ADA,2020-03-07,0.0492929035,0.0511661958,0.0519920328,0.0482576516
ADA,2020-03-08,0.0433360354,0.0492948446,0.0493385996,0.0429327759
ADA,2020-03-09,0.0409766539,0.0433360254,0.0442141919,0.0389269689
ADA,2020-03-10,0.0417138269,0.0415951116,0.0430644165,0.0403696123
ADA,2020-03-11,0.0396535112,0.0417151873,0.0417942079,0.0372957979
ADA,2020-03-12,0.0279791942,0.0396761117,0.0398838212,0.0269400919
ADA,2020-03-13,0.0289510948,0.0279766777,0.0296472552,0.0181377824
ADA,2020-03-14,0.0262773982,0.0289248875,0.02964364,0.0258713183
ADA,2020-03-15,0.0270737503,0.0262776163,0.0302584958,0.0253359863
ADA,2020-03-16,0.0237027258,0.0270733551,0.0273282355,0.0215587161
ADA,2020-03-17,0.0262999255,0.0237024908,0.0266623184,0.023618079
ADA,2020-03-18,0.0258336366,0.0262977354,0.0266397481,0.0244817235
ADA,2020-03-19,0.0316624805,0.0258337292,0.0322310778,0.02577506
ADA,2020-03-20,0.029240551,0.0316672582,0.0341367989,0.0266452531
ADA,2020-03-21,0.0296061208,0.0292428417,0.0307911754,0.0279565408
ADA,2020-03-22,0.0270707306,0.0296059388,0.0305340227,0.026906207
ADA,2020-03-23,0.0291534603,0.027059816,0.0299788946,0.0266272722
ADA,2020-03-24,0.0303195338,0.0291532922,0.0305521543,0.0288760515
ADA,2020-03-25,0.0294331252,0.0303203632,0.0305394192,0.0288787112
ADA,2020-03-26,0.0300636835,0.0295229431,0.0302336303,0.0292893465
ADA,2020-03-27,0.0302629921,0.0300631196,0.0315067931,0.029829203
ADA,2020-03-28,0.0296520859,0.0302631107,0.0302716016,0.0278923622
ADA,2020-03-29,0.0284082292,0.0296557924,0.0300739094,0.0280708988
ADA,2020-03-30,0.029878087,0.0280768436,0.0305121073,0.0280112825
ADA,2020-03-31,0.0305493227,0.0298763318,0.03070743,0.0295502958
ADA,2020-04-01,0.0303886898,0.03056728,0.0308330187,0.0294904806
ADA,2020-04-02,0.0322050491,0.0303894393,0.0335412514,0.0303894393
ADA,2020-04-03,0.032443209,0.0319067005,0.032789302,0.0316552138
ADA,2020-04-04,0.0323407756,0.0324390735,0.0327924244,0.0317752625
ADA,2020-04-05,0.0319442422,0.0325062333,0.0326274978,0.0316332926
ADA,2020-04-06,0.0352976021,0.031944279,0.0354463618,0.031914496
ADA,2020-04-07,0.0352602572,0.0352950836,0.0370100202,0.0345449146
ADA,2020-04-08,0.0366636508,0.0352608323,0.0368461049,0.0351485843
ADA,2020-04-09,0.0362437151,0.0366577935,0.0367048157,0.0352850972
ADA,2020-04-10,0.0332304977,0.0362435609,0.0362647299,0.0322633156
ADA,2020-04-11,0.0334861992,0.033262224,0.0341609568,0.0326965671
ADA,2020-04-12,0.0340657451,0.0334996269,0.0350317273,0.0329898409
ADA,2020-04-13,0.033435362,0.0340657452,0.0341973433,0.0319702597
ADA,2020-04-14,0.0331360548,0.033435362,0.0338547898,0.0327530977
ADA,2020-04-15,0.0326365662,0.0331349106,0.0337712563,0.0325124015
ADA,2020-04-16,0.0348072428,0.0318898708,0.0348967685,0.0309555907
ADA,2020-04-17,0.0344426639,0.0348066602,0.0350214993,0.0341355177
ADA,2020-04-18,0.0366799975,0.0344415253,0.037060504,0.034326796
ADA,2020-04-19,0.0359484826,0.0366807893,0.0369954994,0.0351581368
ADA,2020-04-20,0.0345686112,0.0359487588,0.0366385019,0.0338815295
ADA,2020-04-21,0.0348740894,0.0345685878,0.0350544117,0.0338315843
ADA,2020-04-22,0.0364664462,0.034874047,0.0367419072,0.0344209254
ADA,2020-04-23,0.0416808689,0.0364665045,0.0425834362,0.0364593077
ADA,2020-04-24,0.0413712096,0.0408757216,0.043982622,0.0408752325
ADA,2020-04-25,0.0421315366,0.0413706076,0.0436198272,0.0410728168
ADA,2020-04-26,0.0456220132,0.0421315037,0.0461946108,0.0419152206
ADA,2020-04-27,0.0470668285,0.0456223137,0.0476955297,0.0442983811
ADA,2020-04-28,0.0470558682,0.0465763489,0.0481375889,0.0460656711
ADA,2020-04-29,0.051389255,0.047063681,0.0521370209,0.0468860099
ADA,2020-04-30,0.0487025418,0.0513723734,0.0544791237,0.0474215711
ADA,2020-05-01,0.050880851,0.0487029772,0.0519250417,0.0471779088
ADA,2020-05-02,0.0508839162,0.0508817085,0.0516082063,0.0495593323
ADA,2020-05-03,0.0490454213,0.0510681488,0.0518691335,0.0478062977
ADA,2020-05-04,0.0494454259,0.0490527322,0.0502753074,0.0462095127
ADA,2020-05-05,0.0495540403,0.0494459298,0.0506578488,0.0487476878
ADA,2020-05-06,0.0505735908,0.0495100877,0.0512058557,0.0487348302
ADA,2020-05-07,0.051173414,0.0505722406,0.0515945949,0.0483711117
ADA,2020-05-08,0.0524832434,0.0511454272,0.0538053975,0.0509350479
ADA,2020-05-09,0.0516978669,0.0524847663,0.0532736788,0.0514042533
ADA,2020-05-10,0.0475159003,0.0516950219,0.05203609,0.042557518
ADA,2020-05-11,0.0478271928,0.047609722,0.0500414271,0.0449292172
ADA,2020-05-12,0.0503456568,0.0478250431,0.0511424299,0.0475403456
ADA,2020-05-13,0.0517102156,0.0504769262,0.0523617947,0.0496610806
ADA,2020-05-14,0.0512503292,0.0517099255,0.0520626159,0.0504362992
ADA,2020-05-15,0.0509856199,0.0509893248,0.0519772094,0.0496010185
ADA,2020-05-16,0.0509686307,0.0509814588,0.0513960485,0.049894726
ADA,2020-05-17,0.0512601723,0.0509668473,0.0522305421,0.0509031929
